10901854,zone,id_obj1,id_obj2,label_obj1,label_obj2,object_pair_labels,pos_x_obj1,pos_y_obj1,pos_x_obj2,pos_y_obj2,vel_x_obj1,vel_y_obj1,vel_obj1,vel_x_obj2,vel_y_obj2,vel_obj2,yaw_obj1,yaw_obj2,size_x_obj1,size_y_obj1,size_x_obj2,size_y_obj2,rel_dist,rel_vel,min_safe_dist,ttc_min_dist,ttc,ttc_severity_score,traj_min_dist,traj_time_horizon,traj_severity_score,env_min_dist,env_max_overlap_prob,env_time_horizon,env_severity_score,n_models,decel_initial_speed,decel_final_speed,decel_speed_change,decel_avg_deceleration,decel_max_deceleration,decel_observation_time,decel_num_frames_observed,decel_alignment,decel_intersection_distance,decel_lv_time_to_intersection,decel_hv_time_to_intersection,decel_severity,decel_model,date,ts_minus_10,replay_link,label1,label2,interaction_type,hour,day_of_week,interaction_type_2,is_real_near_miss,LiDAR_artifact,description
40:32.4,1005,11212410,11212485,4,5,4_5,-3.2890625,-11.2890625,-0.7001953,-8.078125,3.9003906,1.3798828,4.319837,1.3798828,-1.3603516,1.8076977,0.36743164,5.5039062,4.2304688,2.0097656,0.5698242,0.5698242,4.1246033,3.7231498,1.8449707,,,,0.44255316,1.2,0.2075458,0.44255322,0.36756846,1.2,0.37323067,2,4.319837,4.743967,-0.42412996,2.9885387,3.029306,0.9,9,0.8654166,2.38E-07,1.2415539,1.1029835,serious,TRUE,6/2/2025,40:22.4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T05:40:22Z,4,5,car-escooter,8,Monday,crossing,Yes,No,"Seems like car smashed into the crossing escooter (as both dissapear after the nearmiss, with quite stable trajectories before)"
41:09.7,1001,11212347,11212740,4,1,1_4,33.53125,5.2304688,37.28125,8.2421875,3.9394531,1.0498047,4.21514,0.75,-1.4296875,1.5572072,0.23071289,4.9492188,4.3515625,2.0097656,0.48999023,0.5097656,4.8096724,4.0398626,1.840271,,,,0.0854505,1.2,0.36946544,0.08544989,0.35278463,1.2,0.3886913,2,4.21514,0.6381398,3.5770001,2.9808333,3.3786712,1.3,13,0.9022097,3.84E-06,1.2349416,1.1870192,serious,TRUE,6/2/2025,40:59.7,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T05:40:59Z,1,4,pedestrian-car,8,Monday,crossing,No,No,Car stops at a safe distance and lets the pedestrian cross (low risk interaction)
48:56.0,1003,11219127,11219319,6,1,1_6,2.7304688,24.703125,1.3496094,24.359375,-0.010002136,0.010002136,0.00980473,1.2900391,-0.70996094,1.2076114,2.3847656,5.5234375,5.1289062,2.2109375,0.72998047,0.79003906,1.4230027,1.4860867,2.2149658,0.96969897,0.9169024,0.082698025,0.9701187,0.72,0.004440623,1.2209275,0.37241933,1.2,0.15094021,3,,,,,,,,,,,,,FALSE,6/2/2025,48:46.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T05:48:45Z,1,6,pedestrian-van,8,Monday,stationary conflict,No,No,Pedestrian moving between stopped Van and parked cars
01:29.2,1005,11228363,11229094,4,1,1_4,-3.3300781,-11.1484375,-1.3203125,-12.5,4.5703125,1.4404297,5.150662,-0.070007324,0.15002441,0.32988846,0.3828125,2.0917969,4.21875,1.9501953,0.44995117,0.5800781,2.4219577,4.8164005,1.7997437,,,,,,,,,,,0,5.150662,4.244287,0.90637493,4.5318747,4.577594,0.3,3,0.5612996,2.38E-07,11.534646,0.26305768,serious,TRUE,6/2/2025,01:19.2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T06:01:19Z,1,4,pedestrian-car,9,Monday,crossing,Yes,No,Abrupt braking of the car and stopping of the crossing pedestrian observed
19:51.8,1001,11251132,11255887,4,1,1_4,36.46875,11.078125,37.46875,8.421875,0.47998047,-1.2900391,1.3852845,-0.5698242,1.2197266,1.2603669,5.1484375,1.4580078,2.0097656,1.6904297,0.6699219,0.89990234,2.8382502,2.7204804,1.3175049,0.10247394,1.0884542,0.00768399,0.24699858,0.96,0.20485257,0.2469984,0.7917569,0.96,0.65937525,3,1.3852845,1.0044878,0.3807968,0.56564754,0.6141436,0.9,9,0.9971142,9.39E-06,0.100837834,1.9636976,low,TRUE,6/2/2025,19:41.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T06:19:41Z,1,4,pedestrian-car,9,Monday,NA,No,Yes,Pedestrian detected as car moving across the crossing with a group of pedestrian
19:53.5,1001,11251132,11255657,4,1,1_4,37.125,9.0703125,38.25,6.75,0.41992188,-1.2402344,1.3202761,-0.22998047,1.1103516,1.154932,5.1484375,1.8056641,2.0097656,1.6904297,0.45996094,0.64990234,2.5786576,2.4387758,1.2025146,0.46598458,1.1180047,0.034216434,0.5051327,0.96,0.120687045,0.5051337,0.6773181,0.96,0.5056613,3,,,,,,,,,,,,,FALSE,6/2/2025,19:43.5,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T06:19:43Z,1,4,pedestrian-car,9,Monday,NA,No,Yes,Pedestrian detected as car moving across the crossing with a group of pedestrian
19:53.5,1001,11251132,11255944,4,1,1_4,37.125,9.0703125,38.25,8.8515625,0.41992188,-1.2402344,1.3202761,-0.4399414,1.2001953,1.392591,5.1484375,2.09375,2.0097656,1.6904297,0.6298828,0.83984375,1.14607,2.5874817,1.2924805,0.9883696,0.19618587,0.2143886,0.9892122,0.24,0.002791315,0.98921186,0.48233518,0.24,0.60388714,3,,,,,,,,,,,,,FALSE,6/2/2025,19:43.5,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T06:19:43Z,1,4,pedestrian-car,9,Monday,NA,No,Yes,Pedestrian detected as car moving across the crossing with a group of pedestrian
19:54.8,1001,11251132,11255609,4,1,1_4,37.59375,7.71875,37.6875,5.609375,0.38989258,-1.1904297,1.19536,-0.42993164,0.8198242,1.1369706,5.1328125,1.9677734,2.0097656,1.6904297,0.6098633,0.77978516,2.1114573,2.1709979,1.2724609,0.709745,0.9459012,0.0591703,0.7161497,0.96,0.061623845,0.7161514,0.5968841,0.96,0.39668387,3,,,,,,,,,,,,,FALSE,6/2/2025,19:44.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T06:19:44Z,1,4,pedestrian-car,9,Monday,NA,No,Yes,Pedestrian detected as car moving across the crossing with a group of pedestrian
19:55.1,1001,11251132,11255458,4,1,1_4,37.78125,7.4414062,38.25,5.4101562,0.3701172,-1.1503906,1.0921173,-0.4699707,0.9501953,1.2560971,5.359375,2.0058594,2.0097656,1.6904297,0.60009766,0.42993164,2.084635,2.2623458,1.1825562,0.3190394,0.84906715,0.028744116,0.33805358,0.96,0.14975516,0.33805344,0.7265897,0.96,0.5032032,3,,,,,,,,,,,,,FALSE,6/2/2025,19:45.1,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T06:19:45Z,1,4,pedestrian-car,9,Monday,NA,No,Yes,Pedestrian detected as car moving across the crossing with a group of pedestrian
19:56.7,1001,11251132,11255711,4,1,1_4,38.8125,6.109375,38.78125,4.3789062,0.64990234,-0.7998047,0.961753,-0.42993164,0.9902344,1.1826622,5.4960938,1.9472656,2.0097656,1.6904297,0.36010742,0.7998047,1.7307509,2.0905218,1.2150269,0.92061114,0.6854247,0.095954284,0.9214616,0.72,0.016418632,0.92146194,0.51910937,0.72,0.37856144,3,,,,,,,,,,,,,FALSE,6/2/2025,19:46.7,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T06:19:46Z,1,4,pedestrian-car,9,Monday,NA,No,Yes,Pedestrian detected as car moving across the crossing with a group of pedestrian
20:01.5,1001,11251132,11254945,4,1,1_4,36.75,9.5390625,35.09375,10.609375,-0.26000977,1.1503906,1.0997821,1.1103516,-0.8798828,1.4412916,3.4355469,5.1914062,2.0097656,1.6904297,0.625,0.6801758,1.971987,2.4494693,1.2513428,0.77401483,0.6481329,0.08368022,0.7756356,0.72,0.054957375,0.77563566,0.5725052,0.72,0.48918623,3,,,,,,,,,,,,,FALSE,6/2/2025,19:51.5,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T06:19:51Z,1,4,pedestrian-car,9,Monday,NA,No,Yes,Pedestrian detected as car moving across the crossing with a group of pedestrian
24:24.0,1004,11264246,11265438,4,3,3_4,4.1015625,4.4492188,2.0898438,3.9707031,0.8198242,-0.47998047,0.7886233,3.4492188,-1.0400391,4.077396,5.6757812,1.28125,4.2890625,1.9804688,1.0751953,0.7001953,2.0678465,2.6883788,2.0112305,0.88710946,0.5916375,0.10168494,0.8896921,0.72,0.029654939,1.1380954,0.40952548,0.96,0.22468564,3,,,,,,,,,,,,,FALSE,6/2/2025,24:14.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T06:24:13Z,3,4,motorcycle-car,9,Monday,rear-end,No,Yes,Motorcycle disappears after smashing into the car
57:24.2,1004,11304966,11305600,4,1,1_4,-1.4902344,12.859375,2.3105469,10.03125,3.2109375,-3.3691406,4.618237,-0.2199707,-0.5698242,0.6030148,5.4726562,3.7285156,4.390625,1.9404297,0.63964844,0.26000977,4.737534,4.4280133,1.8076782,0.2115109,1.1446872,0.015243298,0.5262882,0.96,0.20976022,0.5262883,0.34246087,0.96,0.4642106,3,4.618237,4.04391,0.574327,0.873238,1.0921669,0.9,9,0.9854457,3.58E-07,1.4487553,1.0844489,moderate,TRUE,6/2/2025,57:14.2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T06:57:14Z,1,4,pedestrian-car,9,Monday,crossing,No,Yes,Pedestrian disappears after a short period
04:28.9,1005,11361175,11361631,4,1,1_4,-5.5898438,-11.796875,-1.6201172,-8.3984375,3.9394531,1.4003906,4.223364,0.11999512,-1.7998047,1.1480532,0.34545898,4.78125,4.1796875,1.9199219,0.33007812,0.60009766,5.2257156,4.9829216,1.7574463,0.05543229,1.0998245,0.004123018,0.44528246,0.96,0.2764114,0.7561201,0.36553147,1.2,0.49674946,3,,,,,,,,,,,,,FALSE,6/2/2025,04:18.9,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T08:04:18Z,1,4,pedestrian-car,11,Monday,crossing,Yes,No,Hard breaking of the car observed to avoid collision with crossing pedestrian
44:13.4,1002,11392099,11391863,6,3,3_6,29.015625,16.75,27.703125,22.953125,-0.77001953,5.8789062,5.9100065,-0.010002136,-0.020004272,0.057392534,1.4814453,4.1601562,5.4492188,2.3105469,1.75,0.77001953,6.340459,5.9476695,2.5699463,0.50908047,1.1364431,0.0369003,0.79469335,0.96,0.1221096,0.9628107,0.29641238,1.2,0.3205387,3,,,,,,,,,,,,,FALSE,6/2/2025,44:03.4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T08:44:03Z,3,6,motorcycle-van,11,Monday,stationary conflict,No,No,Turning van vs Stopped motorcycle at signal - different lanes
43:41.6,1005,11436365,11436176,4,2,2_4,-16.40625,-12.2890625,-15.328125,-12.5703125,-0.72021484,-0.77001953,1.7874622,-4.140625,-1.6298828,4.6931696,3.7519531,3.5175781,4.21875,1.8798828,1.6503906,1.2900391,1.1142061,3.5268357,2.2597656,0.5356162,0.0998069,0.16615622,0.5513039,0.24,0.15824772,0.8940576,0.6096396,0.48,0.58110774,3,,,,,,,,,,,,,FALSE,6/2/2025,43:31.6,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T09:43:31Z,2,4,cyclist-car,12,Monday,NA,No,Yes,Abnormal movement of parked car due to passing bus causes it to interact with a moving bicycle
51:02.0,1005,11442064,11441873,4,1,1_4,2.859375,-5.078125,-1.1396484,-6.53125,-8.03125,-1.9697266,4.4061184,0.4099121,-0.36010742,0.6637891,3.3828125,5.4960938,4.5898438,2.0292969,0.5097656,0.47998047,4.2548513,8.593259,1.9022217,0.6783406,0.24516192,0.13028279,0.68254805,0.48,0.2727947,0.68254787,0.31244853,0.48,1.0884937,3,,,,,,,,,,,,,FALSE,6/2/2025,50:52.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T09:50:52Z,1,4,pedestrian-car,12,Monday,crossing,No,Yes,Unusally high speed movement of the car
26:28.2,1001,11476005,11475856,4,5,4_5,36.40625,5.21875,36.53125,10.4375,1,3.4902344,3.3751385,0.75,-1.3203125,1.5000944,0.77978516,4.9453125,3.9492188,1.8300781,0.44995117,0.7998047,5.220247,4.8170385,1.7572632,0.14602141,1.1744156,0.0103094,0.5808934,1.2,0.20188527,0.6115349,0.42126074,0.96,0.62119263,3,,,,,,,,,,,,,FALSE,6/2/2025,26:18.2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T10:26:18Z,4,5,car-escooter,13,Monday,right-turn-conflict,No,No,Safe movement - no risk
56:10.0,1001,11547747,11547728,4,3,3_4,39.125,7.7695312,42.09375,12.03125,3.4101562,3.5898438,4.954504,-0.22998047,-0.099975586,0.10596947,0.51220703,3.484375,3.9296875,1.8603516,2.0292969,0.89990234,5.1938157,5.183181,2.1798096,0.8795939,1.004108,0.070151314,0.8911313,0.96,0.056428634,1.4092327,0.42949975,1.2,0.40475905,3,,,,,,,,,,,,,FALSE,6/2/2025,56:00.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T11:55:59Z,3,4,motorcycle-car,14,Monday,stationary conflict,No,No,Turning car vs Stopped motorcycle at signal -  different lanes
01:42.4,1005,11551516,11551232,4,1,1_4,-13.21875,-14.96875,-13.15625,-15.953125,1.3496094,0.5,0.39867994,-1.1904297,0.41992188,1.2774782,0.37548828,2.8027344,4.6484375,2.0292969,0.5498047,0.6953125,0.98635715,2.541301,1.9807129,0.9858556,0.1506455,0.24634804,0.98635715,0,0.003467064,1.1430343,0.35621843,0.24,0.4380282,3,,,,,,,,,,,,,FALSE,6/2/2025,01:32.4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T12:01:32Z,1,4,pedestrian-car,15,Monday,NA,No,No,(Boarding case) Pedestrian boarding stopped car
08:45.5,1005,11555802,11557408,4,1,1_4,2.1308594,-6.640625,-1.8603516,-6.671875,-3.0292969,-2.3007812,3.9721627,0.33007812,-1.0898438,1.107887,3.7128906,5.6679688,3.9804688,1.9501953,0.5498047,0.54003906,3.9913332,3.570962,1.755127,,,,,,,1.4224386,0.29502657,1.2,0.28732598,1,3.9721627,0.050623506,3.9215393,2.329871,3.0366611,2,20,0.8454077,0,2.237987,1.0736816,serious,TRUE,6/2/2025,08:35.5,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T12:08:35Z,1,4,pedestrian-car,15,Monday,crossing,Yes,No,Hard breaking of the car observed to avoid collision with crossing pedestrian
12:00.4,1005,11560295,11559916,4,1,1_4,-2.9492188,-11.1015625,-1.9902344,-6.3085938,3.7109375,1.4697266,4.17945,0.020004272,-0.11999512,0.16040206,0.3491211,4.2929688,3.9199219,1.8095703,0.45996094,0.48999023,4.8879647,4.0187316,1.6698608,,,,,,,,,,,0,4.17945,3.8406389,0.33881116,3.3881116,3.3881116,0.2,2,0.51978135,1.19E-07,34.499958,0.44439742,serious,TRUE,6/2/2025,11:50.4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T12:11:50Z,1,4,pedestrian-car,15,Monday,crossing,No,No,Safe movement - no risk
05:26.7,1003,11603757,11603471,4,5,4_5,13.0078125,12.421875,13.828125,16.109375,-2.7890625,2.7695312,4.4791355,-4.5507812,1.2900391,4.427616,2.3828125,3.5722656,4.2304688,1.9804688,0.6699219,0.6699219,3.7776406,2.3005543,1.8876953,,,,,,,2.308668,0.33197224,1.2,0.20828731,1,4.4791355,2.940671,1.5384645,2.714524,4.0007267,0.8,8,0.514039,9.54E-07,1.3943155,1.9809206,serious,TRUE,6/2/2025,05:16.7,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T13:05:16Z,4,5,car-escooter,16,Monday,right-turn-conflict,Yes,No,Car had to break to let the turning Escooter merge into the same lane safely
15:26.6,1002,11613700,11614602,4,3,3_4,28.578125,16.375,28.421875,22.5625,0.5800781,5.8984375,5.99931,0,0,0.036541563,1.3476562,4.1640625,4.3203125,2.0097656,2.1601562,1.0400391,6.1894727,5.9268928,2.3825684,0.761085,1.090569,0.05698363,0.885535,0.96,0.06784217,0.88553494,0.45323193,0.96,0.54821575,3,,,,,,,,,,,,,FALSE,6/2/2025,15:16.6,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T13:15:16Z,3,4,motorcycle-car,16,Monday,stationary conflict,No,No,Turning car vs Stopped motorcycle at signal -  different lanes
17:57.0,1005,11617405,11616425,4,5,4_5,-15.1875,-15.4765625,-12.2109375,-11.2578125,1.1699219,0.44995117,2.0150495,-6.4414062,-9.0390625,3.262589,0.36376953,5.6640625,4.2695312,1.9902344,0.5600586,0.5600586,5.163117,12.164444,1.8449707,0.3177837,0.18015213,0.07217309,0.7556719,0.48,0.29721156,0.75567204,0.43282682,0.48,2.134499,3,,,,,,,,,,,,,FALSE,6/2/2025,17:47.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T13:17:46Z,4,5,car-escooter,16,Monday,NA,No,Yes,Abnormal movement of escooter which disappears after a short period
44:32.9,1002,11666300,11666816,4,1,1_4,29.1875,17.265625,27.9375,20.6875,0.4699707,2.7304688,2.8421302,0.85009766,-0.5800781,1.0170544,1.2167969,5.96875,4.2304688,1.9697266,0.44995117,0.52001953,3.6430383,3.3322992,1.7925415,0.85149586,1.1951971,0.059268642,0.91802907,0.96,0.027315171,0.9662064,0.35327607,1.2,0.32106042,3,,,,,,,,,,,,,FALSE,6/2/2025,44:22.9,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T13:44:22Z,1,4,pedestrian-car,16,Monday,crossing,No,No,Car and pedestrian safely cross eachother
12:12.6,1005,11699134,11699217,4,1,1_4,-2.1601562,-8.3828125,-2.4902344,-11,-4.1796875,-2.0605469,4.930147,-0.4399414,0.6401367,1.126842,3.6386719,2.1777344,4.171875,1.8896484,0.47509766,0.5800781,2.63792,4.6129594,1.7791748,,,,,,,,,,,0,4.930147,4.604624,0.32552338,3.2552338,3.2552338,0.2,2,0.58309746,0,2.863937,0.38042143,serious,TRUE,6/2/2025,12:02.6,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T14:12:02Z,1,4,pedestrian-car,17,Monday,crossing,No,No,Pedestrian and car close but at low speed no risk involved
37:01.8,1001,11730433,11730092,4,5,4_5,34.71875,6.4804688,39.21875,4.921875,5.2617188,1.5898438,6.1132774,3.9707031,3.0996094,5.107259,0.24633789,1.2871094,4.3984375,1.9599609,0.58984375,0.66015625,4.76227,1.9864827,1.9020996,,,,,,,2.9616158,0.30739576,1.2,0.16653718,1,6.1132774,5.7292833,0.3839941,2.7138734,3.1666696,0.4,4,0.83659357,9.54E-07,1.5360594,2.0144055,serious,TRUE,6/2/2025,36:51.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T14:36:51Z,4,5,car-escooter,17,Monday,left-turn-conflict,No,No,Car amd escooter safely merge into the same lane without any risk
53:33.7,1002,11747039,11746839,6,3,3_6,28.796875,17.296875,28.296875,22.53125,-0.020004272,5.0898438,4.7774158,0.010002136,0.010002136,0.082722716,1.3320312,0.9946289,5.2890625,2.2402344,1.7099609,0.72021484,5.2582016,5.0799303,2.4898682,0.46907133,1.071418,0.03560617,0.59160143,0.96,0.2074636,0.59160256,0.3221429,0.96,0.33397213,3,,,,,,,,,,,,,FALSE,6/2/2025,53:23.7,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T14:53:23Z,3,6,motorcycle-van,17,Monday,stationary conflict,No,No,Turning van vs Stopped motorcycle at signal - different lanes
58:46.1,1007,11751913,11752476,6,5,5_6,47.03125,-19.375,47.3125,-22.40625,0.33007812,-0.75,1.0558423,0.6699219,2.8496094,2.9239144,5.203125,1.3398438,5.140625,2.1503906,0.39990234,0.4699707,3.0442698,3.6156163,2.0402222,0.56492263,0.7089271,0.057581645,0.6854181,0.72,0.11374074,1.3771049,0.38149908,0.48,0.5591977,3,1.0558423,1.003919,0.051923275,0.51923275,0.51923275,0.2,2,0.9217537,0,0.5471883,1.9626358,low,TRUE,6/2/2025,58:36.1,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T14:58:36Z,5,6,escooter-van,17,Monday,NA,No,Yes,Abnormal movement of stationary van
22:23.4,1005,11779495,11779927,4,1,1_4,2.9609375,-6.328125,2.25,-11.1796875,-5.0898438,-4.671875,7.2894144,-0.47998047,0.3100586,0.4988326,3.8046875,2.7050781,4.28125,1.9902344,0.38989258,0.38989258,4.9033756,6.7875257,1.7628174,,,,,,,,,,,0,7.2894144,6.88829,0.40112448,4.495225,4.495225,0.3,3,0.7233192,2.38E-07,5.594021,0.6672029,serious,TRUE,6/2/2025,22:13.4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T15:22:13Z,1,4,pedestrian-car,18,Monday,crossing,No,No,Car crosses at a safe distance and the pedestrian also disappears and reappears as an escooter
53:03.3,1003,11866151,11866314,4,2,2_4,6.1015625,19.1875,4.6015625,23.875,-5.8789062,6.2695312,8.430978,-3.0996094,2.6992188,4.270094,2.3066406,2.2578125,4.4882812,2.0800781,0.9902344,0.64990234,4.921652,4.5245576,2.052124,1.6957427,1.1832309,0.11900113,,,,,,,,1,8.430978,9.097178,-0.66620064,3.8062859,3.8062859,0.5,5,0.9105675,4.59E-05,5.092542,2.9401593,serious,TRUE,6/2/2025,52:53.3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T16:52:53Z,2,4,cyclist-car,19,Monday,lateral-swerve,No,No,Car passes the bicycle laterally at a safe distance
11:17.1,1002,11879609,11878997,4,3,3_4,29.265625,15.390625,27.859375,21.796875,-0.5097656,6.390625,6.545247,0,0.010002136,0.016729942,1.4589844,0.8852539,4.2890625,1.9697266,1.5800781,0.72998047,6.558779,6.400954,2.142212,0.8915946,1.0499209,0.06874243,0.95892525,0.96,0.026291756,0.95892584,0.30182835,0.96,0.39428353,3,,,,,,,,,,,,,FALSE,6/2/2025,11:07.1,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T17:11:07Z,3,4,motorcycle-car,20,Monday,stationary conflict,No,No,Turning car vs Stopped motorcycle at signal -  different lanes
11:24.9,1002,11879719,11878997,4,3,3_4,28.5625,14.25,27.875,21.8125,-0.13000488,7.21875,7.480542,0.010002136,0.010002136,0.01527666,1.4619141,0.9033203,4.3007812,2.0195312,1.5800781,0.72998047,7.5936856,7.2101073,2.1575928,0.5405218,1.1092304,0.039936304,0.84747106,0.96,0.109975,0.8474703,0.32450902,0.96,0.47749898,3,,,,,,,,,,,,,FALSE,6/2/2025,11:14.9,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T17:11:14Z,3,4,motorcycle-car,20,Monday,stationary conflict,No,No,Turning car vs Stopped motorcycle at signal -  different lanes
40:01.7,1001,11896972,11896600,4,3,3_4,38.5625,7.7695312,41.125,12.4296875,3.0292969,4.0117188,4.7612133,0,0,0.013779919,0.63183594,3.6855469,4.3710938,2.0097656,1.2304688,0.6098633,5.3182197,5.02698,2.0552979,0.76327467,1.1192273,0.055997666,0.87965107,0.96,0.060499176,0.8796521,0.29822144,0.96,0.30594963,3,,,,,,,,,,,,,FALSE,6/2/2025,39:51.7,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T17:39:51Z,3,4,motorcycle-car,20,Monday,stationary conflict,No,No,Turning car vs Stopped motorcycle at signal -  different lanes
02:56.9,1005,11908601,11909394,4,3,3_4,-4.5507812,-11.890625,-1.0898438,-7.53125,0.58984375,0.25,1.0503321,-3.0703125,-3.2792969,4.2111278,0.3881836,3.6035156,4.6992188,2.0605469,0.9199219,0.6699219,5.5661693,5.0845532,2.0874023,0.73582023,1.1984149,0.051104937,0.9394982,1.2,0.030762464,0.93949807,0.36385322,1.2,0.33636928,3,,,,,,,,,,,,,FALSE,6/2/2025,02:46.9,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T18:02:46Z,3,4,motorcycle-car,21,Monday,head-on,No,No,"Motorcycle turning right, Car Moving Straight - different lanes (safe distance)"
46:22.6,1003,12074616,12074495,4,1,1_4,13.7890625,14.703125,9.34375,14.2265625,-5.2109375,-1.0703125,5.224522,-0.79003906,-0.79003906,1.3131276,2.9980469,4.6445312,4.2890625,1.9003906,0.58496094,0.64990234,4.4707847,4.429774,1.8560791,0.1943433,1.0186018,0.015333205,0.2890637,0.96,0.3149287,0.2890627,0.39812338,0.96,0.53987646,3,,,,,,,,,,,,,FALSE,6/3/2025,46:12.6,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-03T03:46:12Z,1,4,pedestrian-car,6,Tuesday,crossing,No,No,"Car turning right, Pedestrian Crossing - Safe distance"
49:50.2,1006,12076629,12076576,4,1,1_4,37.875,-32.8125,38.09375,-34.5,-0.1899414,-0.3400879,0.49812952,0.36010742,1.25,1.2114031,3.6367188,0.5810547,4.28125,1.9199219,0.4951172,0.58984375,1.7016191,1.6825377,1.8215332,0.7584016,1.0228105,0.059649654,0.76395786,0.96,0.03971498,0.90607285,0.42463928,1.2,0.1948559,3,,,,,,,,,,,,,FALSE,6/3/2025,49:40.2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-03T03:49:40Z,1,4,pedestrian-car,6,Tuesday,NA,No,Yes,Stationary car exhibits abnormal movement causing nearmiss with passing pedestrian
05:26.5,1006,12116494,12116714,4,1,1_4,35.125,-32.15625,36.625,-35.8125,2.6308594,-2.5800781,3.6595557,1.25,1.0703125,1.5709323,5.4570312,0.70654297,4.2617188,1.9296875,0.3251953,0.38476562,3.9519823,3.9028354,1.7253418,0.10936192,1.0253438,0.008585407,0.23124155,0.96,0.30003378,0.74104553,0.35229757,1.2,0.37498894,3,3.6595557,3.6617124,-0.002156735,0,0,0.2,2,0.9375333,0,0.9516669,1.0223212,none,TRUE,6/3/2025,05:16.5,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-03T05:05:16Z,1,4,pedestrian-car,8,Tuesday,crossing,No?,No,"Congested space, causing inaccurate detections, crossing pedestrian disappears as car approaches"
12:38.0,1002,12122034,12121887,4,2,2_4,29.1875,17.0625,28.375,22.59375,-0.070007324,5.28125,5.4210668,-0.010002136,-0.010002136,0.022695176,1.3896484,4.0742188,4.21875,1.9501953,1.8701172,0.8598633,5.5906067,5.2915926,2.2247314,0.7497253,1.116208,0.055120803,0.8796888,0.96,0.063663796,0.8796885,0.3749028,0.96,0.40486386,3,,,,,,,,,,,,,FALSE,6/3/2025,12:28.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-03T05:12:27Z,2,4,cyclist-car,8,Tuesday,stationary conflict,No,No,Turning car vs Stopped bicycle at signal -  different lanes
21:02.0,1005,12127778,12127930,4,1,1_4,-2.7304688,-11.34375,-1.6503906,-7.0507812,3.6699219,1.3398438,3.9657593,0.2199707,-0.52978516,0.7544657,0.43115234,5.7070312,3.9902344,1.8603516,0.52978516,0.38989258,4.426754,3.9239872,1.6925659,,,,,,,,,,,0,3.9657593,2.8673708,1.0983884,2.7459712,3.0418224,0.5,5,0.62694776,0,6.39024,0.67732877,serious,TRUE,6/3/2025,20:52.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-03T05:20:51Z,1,4,pedestrian-car,8,Tuesday,crossing,Yes,No,Hard breaking of the car observed to avoid collision with crossing pedestrian
